Site,Frequency,ReZxxCal,ImZxxCal,ReZxyCal,ImZxyCal,ReZyxCal,ImZyxCal,ReZyyCal,ImZyyCal,ReZxxObs,ImZxxObs,ReZxyObs,ImZxyObs,ReZyxObs,ImZyxObs,ReZyyObs,ImZyyObs,ReZxxErr,ImZxxErr,ReZxyErr,ImZxyErr,ReZyxErr,ImZyxErr,ReZyyErr,ImZyyErr,
40,1.584800e+000,-7.612911e-003,4.850592e-004,1.953377e-002,-1.578074e-002,-1.357257e-002,1.098070e-002,2.499228e-003,-7.159602e-004,-3.839500e-003,6.649500e-003,2.014600e-002,-1.562200e-002,-1.433300e-002,1.052600e-002,6.224600e-003,-1.021200e-003,2.098600e-003,2.098600e-003,3.299100e-003,3.299100e-003,1.379800e-003,1.379800e-003,1.588600e-003,1.588600e-003,
40,2.511800e+000,-8.024936e-003,-1.234290e-004,2.417300e-002,-2.018553e-002,-1.646510e-002,1.386481e-002,2.831958e-003,-8.111020e-004,-1.294400e-002,3.173100e-003,2.467900e-002,-2.158800e-002,-1.776400e-002,1.416300e-002,5.876600e-003,3.699500e-004,3.135600e-003,3.135600e-003,1.822800e-003,1.822800e-003,1.364700e-003,1.364700e-003,1.734900e-003,1.734900e-003,
40,3.981000e+000,-8.577876e-003,-1.183654e-003,2.993282e-002,-2.491771e-002,-2.025505e-002,1.731518e-002,3.338158e-003,-7.612784e-004,-2.070600e-002,-2.661300e-003,2.862700e-002,-2.803500e-002,-2.105000e-002,1.765000e-002,5.084400e-003,2.032000e-003,4.338200e-003,4.338200e-003,1.658800e-003,1.658800e-003,1.658800e-003,1.658800e-003,1.839600e-003,1.839600e-003,
40,6.309500e+000,-1.087727e-002,-4.204471e-003,3.615588e-002,-3.146358e-002,-2.554530e-002,2.109015e-002,5.354869e-003,3.131141e-004,-1.961500e-002,-7.025800e-003,3.465400e-002,-3.305600e-002,-2.517500e-002,2.043100e-002,4.417800e-003,2.739300e-003,4.738300e-003,4.738300e-003,1.970300e-003,1.970300e-003,1.970300e-003,1.970300e-003,1.947300e-003,1.947300e-003,
40,6.309500e+000,-8.948972e-003,-3.281308e-003,3.655701e-002,-3.062016e-002,-2.485929e-002,2.134675e-002,3.947789e-003,-3.250022e-004,-1.961500e-002,-7.025800e-003,3.465400e-002,-3.305600e-002,-2.517500e-002,2.043100e-002,4.417800e-003,2.739300e-003,4.738300e-003,4.738300e-003,1.970300e-003,1.970300e-003,1.970300e-003,1.970300e-003,1.947300e-003,1.947300e-003,
40,1.000000e+001,-9.339904e-003,-8.515042e-003,4.529885e-002,-3.900156e-002,-3.075626e-002,2.566237e-002,5.399923e-003,2.117818e-003,-1.506800e-002,-1.227300e-002,4.132300e-002,-3.890300e-002,-3.013800e-002,2.472000e-002,3.809200e-003,3.693200e-003,4.981600e-003,4.981600e-003,2.351700e-003,2.351700e-003,2.351700e-003,2.351700e-003,2.157100e-003,2.157100e-003,
40,1.000000e+001,-8.099337e-003,-6.635932e-003,4.480535e-002,-3.810999e-002,-3.015788e-002,2.638965e-002,4.285713e-003,7.207488e-004,-1.506800e-002,-1.227300e-002,4.132300e-002,-3.890300e-002,-3.013800e-002,2.472000e-002,3.809200e-003,3.693200e-003,4.981600e-003,4.981600e-003,2.351700e-003,2.351700e-003,2.351700e-003,2.351700e-003,2.157100e-003,2.157100e-003,
40,1.584800e+001,-5.121803e-003,-1.263640e-002,5.692606e-002,-4.711033e-002,-3.657583e-002,3.204864e-002,4.259305e-003,4.133825e-003,-1.051800e-002,-2.095300e-002,5.386200e-002,-4.565600e-002,-3.587600e-002,3.172800e-002,5.036800e-003,5.553300e-003,6.103000e-003,6.103000e-003,2.907600e-003,2.907600e-003,2.907600e-003,2.907600e-003,2.842300e-003,2.842300e-003,
40,1.584800e+001,-4.882129e-003,-1.032425e-002,5.583443e-002,-4.708225e-002,-3.639883e-002,3.320911e-002,3.713448e-003,2.134875e-003,-1.051800e-002,-2.095300e-002,5.386200e-002,-4.565600e-002,-3.587600e-002,3.172800e-002,5.036800e-003,5.553300e-003,6.103000e-003,6.103000e-003,2.907600e-003,2.907600e-003,2.907600e-003,2.907600e-003,2.842300e-003,2.842300e-003,
40,2.511800e+001,1.384278e-003,-1.496044e-002,7.007809e-002,-5.559677e-002,-4.391521e-002,4.127245e-002,1.946756e-003,5.612060e-003,5.635300e-003,-2.165600e-002,6.715900e-002,-5.415300e-002,-4.273500e-002,4.137600e-002,2.709500e-003,6.456500e-003,6.590700e-003,6.590700e-003,3.581800e-003,3.581800e-003,3.581800e-003,3.581800e-003,3.061200e-003,3.061200e-003,
40,2.511800e+001,7.479417e-004,-1.247088e-002,6.942111e-002,-5.654255e-002,-4.432188e-002,4.259372e-002,2.001341e-003,3.025861e-003,5.635300e-003,-2.165600e-002,6.715900e-002,-5.415300e-002,-4.273500e-002,4.137600e-002,2.709500e-003,6.456500e-003,6.590700e-003,6.590700e-003,3.581800e-003,3.581800e-003,3.581800e-003,3.581800e-003,3.061200e-003,3.061200e-003,
40,3.981000e+001,7.228000e-003,-1.153703e-002,8.394364e-002,-6.726183e-002,-5.505623e-002,5.492353e-002,-2.166206e-004,2.546896e-003,2.369600e-002,-1.644200e-002,9.006700e-002,-6.474400e-002,-5.400900e-002,5.298000e-002,5.128500e-003,6.271800e-003,8.484200e-003,8.484200e-003,4.580400e-003,4.580400e-003,4.580400e-003,4.580400e-003,3.713700e-003,3.713700e-003,
40,3.981000e+001,8.881840e-003,-1.431108e-002,8.373839e-002,-6.619689e-002,-5.413573e-002,5.360594e-002,-1.104522e-003,5.948557e-003,2.369600e-002,-1.644200e-002,9.006700e-002,-6.474400e-002,-5.400900e-002,5.298000e-002,5.128500e-003,6.271800e-003,8.484200e-003,8.484200e-003,4.580400e-003,4.580400e-003,4.580400e-003,4.580400e-003,3.713700e-003,3.713700e-003,
41,3.981000e-002,2.204768e-003,-2.250611e-003,4.852217e-003,-1.811259e-003,-4.168284e-003,4.346182e-003,-2.388572e-003,9.817125e-004,2.486900e-003,-2.346200e-003,4.283200e-003,-1.510200e-003,-5.223700e-003,3.876100e-003,-1.784400e-003,3.881600e-004,5.910700e-004,5.910700e-004,3.991200e-004,3.991200e-004,9.816700e-004,9.816700e-004,5.169800e-004,5.169800e-004,
41,6.309000e-002,2.900991e-003,-2.982850e-003,5.269851e-003,-1.961122e-003,-5.507413e-003,5.752911e-003,-2.673005e-003,1.053275e-003,3.031000e-003,-1.661700e-003,5.311200e-003,-1.748900e-003,-5.859300e-003,4.050700e-003,-2.870500e-003,-1.286600e-004,6.594600e-004,6.594600e-004,5.347100e-004,5.347100e-004,1.253200e-003,1.253200e-003,6.786200e-004,6.786200e-004,
41,2.511800e-001,6.484192e-003,-4.938987e-003,6.583483e-003,-3.143582e-003,-1.217710e-002,9.646441e-003,-3.192576e-003,1.462836e-003,6.725300e-003,-4.999500e-003,6.140600e-003,-2.983000e-003,-1.162200e-002,9.077100e-003,-3.541300e-003,8.939000e-004,1.134500e-003,1.134500e-003,7.698000e-004,7.698000e-004,9.255300e-004,9.255300e-004,1.100900e-003,1.100900e-003,
41,3.981000e-001,7.955279e-003,-5.541146e-003,7.127955e-003,-4.169486e-003,-1.494320e-002,1.107837e-002,-3.382753e-003,2.097053e-003,8.346200e-003,-4.267600e-003,6.452700e-003,-4.227100e-003,-1.518600e-002,1.076300e-002,-3.085200e-003,2.199400e-003,1.275500e-003,1.275500e-003,1.105700e-003,1.105700e-003,1.474600e-003,1.474600e-003,1.259700e-003,1.259700e-003,
41,1.000000e+000,1.123195e-002,-7.252065e-003,8.987638e-003,-7.897806e-003,-2.128507e-002,1.517861e-002,-4.550492e-003,4.304202e-003,1.297600e-002,-6.508300e-003,8.384300e-003,-8.531900e-003,-2.088300e-002,1.428700e-002,-3.757800e-003,5.436400e-003,1.976600e-003,1.976600e-003,1.087100e-003,1.087100e-003,1.219400e-003,1.219400e-003,1.939700e-003,1.939700e-003,
41,1.584800e+000,1.348298e-002,-8.572006e-003,1.073045e-002,-1.098425e-002,-2.549951e-002,1.840300e-002,-5.861953e-003,5.908346e-003,1.511100e-002,-8.920500e-003,1.032700e-002,-1.170800e-002,-2.504500e-002,1.893100e-002,-5.379200e-003,7.024600e-003,2.482600e-003,2.482600e-003,1.106900e-003,1.106900e-003,1.106900e-003,1.106900e-003,2.500000e-003,2.500000e-003,
41,2.511800e+000,1.660204e-002,-9.862997e-003,1.348055e-002,-1.502201e-002,-3.118373e-002,2.221489e-002,-8.009095e-003,7.660290e-003,1.903900e-002,-1.090600e-002,1.367200e-002,-1.612500e-002,-2.969500e-002,2.244600e-002,-8.021500e-003,8.385700e-003,3.230600e-003,3.230600e-003,1.402600e-003,1.402600e-003,1.402600e-003,1.402600e-003,3.117500e-003,3.117500e-003,
41,3.981000e+000,2.052383e-002,-1.043247e-002,1.757481e-002,-1.995708e-002,-3.850945e-002,2.587050e-002,-1.117104e-002,9.088695e-003,2.263200e-002,-1.181100e-002,1.887400e-002,-2.047800e-002,-3.679700e-002,2.745500e-002,-1.102100e-002,9.425200e-003,3.999600e-003,3.999600e-003,1.787900e-003,1.787900e-003,1.787900e-003,1.787900e-003,3.870400e-003,3.870400e-003,
41,6.309500e+000,2.453709e-002,-9.781376e-003,2.319346e-002,-2.566815e-002,-4.681852e-002,2.871463e-002,-1.508690e-002,9.497657e-003,2.648100e-002,-9.799800e-003,2.451100e-002,-2.506200e-002,-4.695900e-002,2.942900e-002,-1.602600e-002,9.547200e-003,4.719200e-003,4.719200e-003,2.203800e-003,2.203800e-003,2.203800e-003,2.203800e-003,4.822900e-003,4.822900e-003,
41,6.309500e+000,2.557449e-002,-1.059822e-002,2.282429e-002,-2.566402e-002,-4.701066e-002,2.919125e-002,-1.483827e-002,9.837624e-003,2.648100e-002,-9.799800e-003,2.451100e-002,-2.506200e-002,-4.695900e-002,2.942900e-002,-1.602600e-002,9.547200e-003,4.719200e-003,4.719200e-003,2.203800e-003,2.203800e-003,2.203800e-003,2.203800e-003,4.822900e-003,4.822900e-003,
41,1.000000e+001,2.919115e-002,-8.796062e-003,2.985310e-002,-3.232024e-002,-5.515412e-002,3.140488e-002,-1.876476e-002,9.224426e-003,3.014600e-002,-6.768900e-003,3.114700e-002,-3.053400e-002,-5.626800e-002,3.168300e-002,-1.947100e-002,8.597600e-003,5.506500e-003,5.506500e-003,2.653600e-003,2.653600e-003,2.653600e-003,2.653600e-003,5.561000e-003,5.561000e-003,
41,1.000000e+001,2.772490e-002,-8.090090e-003,3.028087e-002,-3.215776e-002,-5.482798e-002,3.094069e-002,-1.888525e-002,8.492028e-003,3.014600e-002,-6.768900e-003,3.114700e-002,-3.053400e-002,-5.626800e-002,3.168300e-002,-1.947100e-002,8.597600e-003,5.506500e-003,5.506500e-003,2.653600e-003,2.653600e-003,2.653600e-003,2.653600e-003,5.561000e-003,5.561000e-003,
41,1.584800e+001,3.128588e-002,-6.411555e-003,3.819162e-002,-4.018528e-002,-6.171088e-002,3.456840e-002,-2.183781e-002,7.528940e-003,3.149400e-002,-2.647700e-003,3.782000e-002,-3.697000e-002,-6.440900e-002,3.302400e-002,-2.208800e-002,6.386200e-003,6.132600e-003,6.132600e-003,3.093600e-003,3.093600e-003,3.093600e-003,3.093600e-003,6.119200e-003,6.119200e-003,
41,1.584800e+001,2.947913e-002,-6.051643e-003,3.863622e-002,-3.979225e-002,-6.135077e-002,3.406076e-002,-2.158373e-002,6.438924e-003,3.149400e-002,-2.647700e-003,3.782000e-002,-3.697000e-002,-6.440900e-002,3.302400e-002,-2.208800e-002,6.386200e-003,6.132600e-003,6.132600e-003,3.093600e-003,3.093600e-003,3.093600e-003,3.093600e-003,6.119200e-003,6.119200e-003,
41,2.511800e+001,2.953552e-002,-4.639282e-003,4.813088e-002,-4.938818e-002,-6.623531e-002,4.078392e-002,-2.269504e-002,4.233376e-003,3.074300e-002,-2.144600e-004,4.538700e-002,-4.761300e-002,-6.899600e-002,4.225200e-002,-2.353400e-002,6.623000e-003,6.745500e-003,6.745500e-003,3.647600e-003,3.647600e-003,3.647600e-003,3.647600e-003,6.671100e-003,6.671100e-003,
41,2.511800e+001,3.144363e-002,-4.545844e-003,4.771473e-002,-5.009201e-002,-6.663326e-002,4.149144e-002,-2.351938e-002,5.516465e-003,3.074300e-002,-2.144600e-004,4.538700e-002,-4.761300e-002,-6.899600e-002,4.225200e-002,-2.353400e-002,6.623000e-003,6.745500e-003,6.745500e-003,3.647600e-003,3.647600e-003,3.647600e-003,3.647600e-003,6.671100e-003,6.671100e-003,
41,3.981000e+001,2.812169e-002,-5.164719e-003,5.862211e-002,-6.225014e-002,-7.093456e-002,5.421772e-002,-2.225577e-002,2.795822e-003,2.652800e-002,-2.571200e-003,5.445900e-002,-6.405400e-002,-7.172400e-002,5.297900e-002,-2.434700e-002,7.609000e-003,7.100600e-003,7.100600e-003,4.329200e-003,4.329200e-003,4.329200e-003,4.329200e-003,7.153800e-003,7.153800e-003,
41,3.981000e+001,2.998585e-002,-4.676789e-003,5.826221e-002,-6.340653e-002,-7.147722e-002,5.520530e-002,-2.372262e-002,4.009987e-003,2.652800e-002,-2.571200e-003,5.445900e-002,-6.405400e-002,-7.172400e-002,5.297900e-002,-2.434700e-002,7.609000e-003,7.100600e-003,7.100600e-003,4.329200e-003,4.329200e-003,4.329200e-003,4.329200e-003,7.153800e-003,7.153800e-003,
41,6.309500e+001,2.632641e-002,-8.951178e-003,7.002520e-002,-8.090403e-002,-7.817672e-002,7.707264e-002,-2.046598e-002,3.060395e-003,2.454400e-002,-9.884800e-003,6.788200e-002,-8.711600e-002,-7.768100e-002,8.156300e-002,-2.624400e-002,9.133900e-003,8.108700e-003,8.108700e-003,5.576600e-003,5.576600e-003,5.576600e-003,5.576600e-003,8.391900e-003,8.391900e-003,
41,6.309500e+001,2.818999e-002,-8.054005e-003,6.985384e-002,-8.278799e-002,-7.885472e-002,7.832694e-002,-2.249475e-002,3.985174e-003,2.454400e-002,-9.884800e-003,6.788200e-002,-8.711600e-002,-7.768100e-002,8.156300e-002,-2.624400e-002,9.133900e-003,8.108700e-003,8.108700e-003,5.576600e-003,5.576600e-003,5.576600e-003,5.576600e-003,8.391900e-003,8.391900e-003,
41,1.000000e+002,2.592264e-002,-1.668446e-002,8.362219e-002,-1.096250e-001,-9.151298e-002,1.117557e-001,-1.800189e-002,6.411036e-003,2.638000e-002,-1.831200e-002,8.188100e-002,-1.155000e-001,-8.989700e-002,1.129800e-001,-2.870100e-002,1.093400e-002,1.011400e-002,1.011400e-002,7.148600e-003,7.148600e-003,7.148600e-003,7.148600e-003,9.988700e-003,9.988700e-003,
41,1.000000e+002,2.787085e-002,-1.512846e-002,8.400008e-002,-1.124817e-001,-9.205431e-002,1.134051e-001,-2.057194e-002,6.931031e-003,2.638000e-002,-1.831200e-002,8.188100e-002,-1.155000e-001,-8.989700e-002,1.129800e-001,-2.870100e-002,1.093400e-002,1.011400e-002,1.011400e-002,7.148600e-003,7.148600e-003,7.148600e-003,7.148600e-003,9.988700e-003,9.988700e-003,
41,1.584800e+002,2.878144e-002,-2.821900e-002,1.034895e-001,-1.532498e-001,-1.158093e-001,1.602028e-001,-1.684807e-002,1.396655e-002,3.329800e-002,-2.854900e-002,1.055000e-001,-1.605400e-001,-1.111800e-001,1.628700e-001,-3.192900e-002,1.327700e-002,1.376900e-002,1.376900e-002,9.731800e-003,9.731800e-003,9.731800e-003,9.731800e-003,1.238700e-002,1.238700e-002,
41,1.584800e+002,3.080189e-002,-2.552836e-002,1.048939e-001,-1.571167e-001,-1.157694e-001,1.628914e-001,-2.015393e-002,1.379187e-002,3.329800e-002,-2.854900e-002,1.055000e-001,-1.605400e-001,-1.111800e-001,1.628700e-001,-3.192900e-002,1.327700e-002,1.376900e-002,1.376900e-002,9.731800e-003,9.731800e-003,9.731800e-003,9.731800e-003,1.238700e-002,1.238700e-002,
41,2.511800e+002,3.640020e-002,-4.252066e-002,1.362408e-001,-2.150319e-001,-1.567084e-001,2.220654e-001,-1.945256e-002,2.504727e-002,4.622500e-002,-3.622400e-002,1.379600e-001,-2.185600e-001,-1.468700e-001,2.248100e-001,-3.571400e-002,1.600900e-002,1.848000e-002,1.848000e-002,1.317200e-002,1.317200e-002,1.317200e-002,1.317200e-002,1.537800e-002,1.537800e-002,
41,2.511800e+002,3.834093e-002,-3.797128e-002,1.390396e-001,-2.196504e-001,-1.559094e-001,2.271499e-001,-2.368254e-002,2.333260e-002,4.622500e-002,-3.622400e-002,1.379600e-001,-2.185600e-001,-1.468700e-001,2.248100e-001,-3.571400e-002,1.600900e-002,1.848000e-002,1.848000e-002,1.317200e-002,1.317200e-002,1.317200e-002,1.317200e-002,1.537800e-002,1.537800e-002,
41,3.981000e+002,4.998536e-002,-5.066988e-002,1.923312e-001,-3.004304e-001,-2.151877e-001,3.043187e-001,-3.099127e-002,3.302308e-002,6.135000e-002,-4.155300e-002,1.852400e-001,-2.931900e-001,-1.962500e-001,3.026600e-001,-3.971800e-002,1.893800e-002,2.404600e-002,2.404600e-002,1.768500e-002,1.768500e-002,1.768500e-002,1.768500e-002,1.889800e-002,1.889800e-002,
41,3.981000e+002,4.861989e-002,-5.810257e-002,1.883611e-001,-2.953908e-001,-2.164484e-001,2.950083e-001,-2.629081e-002,3.766090e-002,6.135000e-002,-4.155300e-002,1.852400e-001,-2.931900e-001,-1.962500e-001,3.026600e-001,-3.971800e-002,1.893800e-002,2.404600e-002,2.404600e-002,1.768500e-002,1.768500e-002,1.768500e-002,1.768500e-002,1.889800e-002,1.889800e-002,
41,6.309500e+002,6.384670e-002,-7.577447e-002,2.632045e-001,-3.947726e-001,-2.934133e-001,3.814934e-001,-3.571183e-002,5.185911e-002,8.101900e-002,-4.581400e-002,2.563700e-001,-3.952600e-001,-2.744100e-001,4.134300e-001,-4.517300e-002,2.290100e-002,3.141000e-002,3.141000e-002,2.417500e-002,2.417500e-002,2.417500e-002,2.417500e-002,2.377900e-002,2.377900e-002,
41,6.309500e+002,6.365588e-002,-6.447649e-002,2.676156e-001,-4.008499e-001,-2.923406e-001,3.976801e-001,-3.963825e-002,4.319953e-002,8.101900e-002,-4.581400e-002,2.563700e-001,-3.952600e-001,-2.744100e-001,4.134300e-001,-4.517300e-002,2.290100e-002,3.141000e-002,3.141000e-002,2.417500e-002,2.417500e-002,2.417500e-002,2.417500e-002,2.377900e-002,2.377900e-002,
42,3.981000e-002,-1.449145e-003,1.138147e-003,5.763568e-003,-2.074772e-003,-3.868481e-003,3.593000e-003,3.094964e-003,-6.151100e-004,-1.861700e-003,1.013500e-003,5.711800e-003,-2.007900e-003,-3.494100e-003,3.286100e-003,1.956300e-003,3.769400e-005,5.373600e-004,5.373600e-004,2.694500e-004,2.694500e-004,5.121100e-004,5.121100e-004,4.595300e-004,4.595300e-004,
42,6.309000e-002,-1.884283e-003,1.380941e-003,6.161259e-003,-2.215122e-003,-5.060977e-003,4.599396e-003,3.148498e-003,-4.768784e-004,-2.172500e-003,1.184400e-003,6.320900e-003,-2.252000e-003,-4.650400e-003,3.885500e-003,2.233700e-003,-3.553700e-004,6.112100e-004,6.112100e-004,3.188400e-004,3.188400e-004,8.496500e-004,8.496500e-004,5.553300e-004,5.553300e-004,
42,1.000000e-001,-2.414447e-003,1.487377e-003,6.630471e-003,-2.541158e-003,-6.642548e-003,5.442028e-003,3.198435e-003,-4.650682e-004,-2.666100e-003,1.241900e-003,6.815600e-003,-2.406200e-003,-6.332800e-003,4.863800e-003,2.643700e-003,-6.383800e-004,6.916000e-004,6.916000e-004,3.811400e-004,3.811400e-004,1.062500e-003,1.062500e-003,6.990100e-004,6.990100e-004,
42,1.584800e-001,-2.889239e-003,1.484043e-003,7.179420e-003,-3.041770e-003,-8.319615e-003,6.129115e-003,3.343490e-003,-5.128149e-004,-3.181500e-003,1.316800e-003,7.255200e-003,-2.623300e-003,-7.897100e-003,5.934300e-003,2.813300e-003,-5.281100e-004,7.731100e-004,7.731100e-004,4.978800e-004,4.978800e-004,8.589600e-004,8.589600e-004,7.976300e-004,7.976300e-004,
42,2.511800e-001,-3.279080e-003,1.491771e-003,7.796981e-003,-3.768725e-003,-1.000349e-002,6.900204e-003,3.562578e-003,-4.891766e-004,-3.424900e-003,1.428300e-003,8.123400e-003,-3.115900e-003,-9.602800e-003,7.057300e-003,3.007700e-003,-2.803900e-004,8.523000e-004,8.523000e-004,7.094300e-004,7.094300e-004,6.725600e-004,6.725600e-004,8.999800e-004,8.999800e-004,
42,3.981000e-001,-3.623830e-003,1.569963e-003,8.483207e-003,-4.848558e-003,-1.173771e-002,7.919738e-003,3.744320e-003,-3.811604e-004,-3.581500e-003,1.679000e-003,8.860400e-003,-4.137400e-003,-1.185500e-002,8.423900e-003,3.118800e-003,-4.000100e-005,9.329000e-004,9.329000e-004,7.274400e-004,7.274400e-004,6.169900e-004,6.169900e-004,1.010300e-003,1.010300e-003,
42,6.309500e-001,-3.939867e-003,1.768671e-003,9.283348e-003,-6.506146e-003,-1.353015e-002,9.403833e-003,3.879200e-003,-2.636217e-004,-3.747000e-003,2.154500e-003,9.261500e-003,-5.991200e-003,-1.416400e-002,1.014000e-002,3.124900e-003,-8.300800e-005,1.035700e-003,1.035700e-003,6.930800e-004,6.930800e-004,6.930800e-004,6.930800e-004,1.106900e-003,1.106900e-003,
42,1.000000e+000,-4.285174e-003,2.189673e-003,1.038241e-002,-9.069836e-003,-1.554056e-002,1.172663e-002,4.051383e-003,-1.156014e-004,-4.141500e-003,2.741000e-003,1.022200e-002,-8.920400e-003,-1.636900e-002,1.167200e-002,3.527000e-003,-5.066400e-004,1.231300e-003,1.231300e-003,8.257700e-004,8.257700e-004,8.257700e-004,8.257700e-004,1.269600e-003,1.269600e-003,
42,1.584800e+000,-4.847031e-003,2.928499e-003,1.218683e-002,-1.285387e-002,-1.822675e-002,1.522067e-002,4.257477e-003,2.433233e-004,-5.255900e-003,3.459800e-003,1.229700e-002,-1.340200e-002,-1.949500e-002,1.458500e-002,4.022900e-003,-9.210500e-004,1.604700e-003,1.604700e-003,1.052200e-003,1.052200e-003,1.052200e-003,1.052200e-003,1.503600e-003,1.503600e-003,
42,2.511800e+000,-5.991820e-003,3.939916e-003,1.527539e-002,-1.802434e-002,-2.224377e-002,1.994107e-002,4.159759e-003,9.719409e-004,-7.217500e-003,4.027800e-003,1.603800e-002,-1.913800e-002,-2.406100e-002,1.986800e-002,4.389900e-003,-8.987500e-004,2.154900e-003,2.154900e-003,1.395700e-003,1.395700e-003,1.395700e-003,1.395700e-003,1.773700e-003,1.773700e-003,
42,3.981000e+000,-8.208453e-003,4.757151e-003,2.032536e-002,-2.451935e-002,-2.817294e-002,2.554847e-002,3.217752e-003,1.576688e-003,-9.935600e-003,3.675300e-003,2.196300e-002,-2.528700e-002,-3.057900e-002,2.514400e-002,4.661900e-003,-7.231800e-004,2.825500e-003,2.825500e-003,1.820700e-003,1.820700e-003,1.820700e-003,1.820700e-003,2.049900e-003,2.049900e-003,
42,6.309500e+000,-1.220836e-002,4.564879e-003,2.917284e-002,-3.212912e-002,-3.647702e-002,3.159166e-002,1.085175e-003,-1.084286e-003,-1.242700e-002,1.990400e-003,2.972400e-002,-3.141200e-002,-3.862400e-002,2.985600e-002,4.819500e-003,-6.578000e-004,3.499500e-003,3.499500e-003,2.297400e-003,2.297400e-003,2.297400e-003,2.297400e-003,2.311500e-003,2.311500e-003,
42,6.309500e+000,-1.159612e-002,4.188653e-003,2.798340e-002,-3.186590e-002,-3.617222e-002,3.142351e-002,1.987453e-003,8.665329e-004,-1.242700e-002,1.990400e-003,2.972400e-002,-3.141200e-002,-3.862400e-002,2.985600e-002,4.819500e-003,-6.578000e-004,3.499500e-003,3.499500e-003,2.297400e-003,2.297400e-003,2.297400e-003,2.297400e-003,2.311500e-003,2.311500e-003,
42,1.000000e+001,-1.534148e-002,1.012252e-003,3.912149e-002,-3.796545e-002,-4.581918e-002,3.706264e-002,3.084806e-003,-2.807049e-003,-1.373700e-002,-1.219500e-003,3.944100e-002,-3.785900e-002,-4.696300e-002,3.433000e-002,6.000100e-003,-5.894700e-004,4.118800e-003,4.118800e-003,2.819700e-003,2.819700e-003,2.819700e-003,2.819700e-003,2.809100e-003,2.809100e-003,
42,1.000000e+001,-1.491861e-002,9.165216e-004,3.824827e-002,-3.914402e-002,-4.567465e-002,3.709921e-002,2.498574e-003,-8.590773e-004,-1.373700e-002,-1.219500e-003,3.944100e-002,-3.785900e-002,-4.696300e-002,3.433000e-002,6.000100e-003,-5.894700e-004,4.118800e-003,4.118800e-003,2.819700e-003,2.819700e-003,2.819700e-003,2.819700e-003,2.809100e-003,2.809100e-003,
42,1.584800e+001,-1.635717e-002,-4.634722e-003,4.942368e-002,-4.446516e-002,-5.547972e-002,4.330886e-002,6.625019e-003,-2.091315e-003,-1.409200e-002,-5.896200e-003,5.129100e-002,-4.519600e-002,-5.530500e-002,4.024400e-002,8.298900e-003,2.295400e-004,4.847400e-003,4.847400e-003,3.419000e-003,3.419000e-003,3.419000e-003,3.419000e-003,3.574400e-003,3.574400e-003,
42,1.584800e+001,-1.608122e-002,-4.874227e-003,5.004243e-002,-4.606025e-002,-5.558373e-002,4.315890e-002,5.396388e-003,-9.707274e-004,-1.409200e-002,-5.896200e-003,5.129100e-002,-4.519600e-002,-5.530500e-002,4.024400e-002,8.298900e-003,2.295400e-004,4.847400e-003,4.847400e-003,3.419000e-003,3.419000e-003,3.419000e-003,3.419000e-003,3.574400e-003,3.574400e-003,
